#faceId	imagePath	faceRect.x	faceRect.y	faceRect.w	faceRect.h
56171	flickr/0/image03691.jpg	474	126	580	580
56172	flickr/0/image03692.jpg	1173	548	2537	2537
56173	flickr/0/image03693.jpg	126	95	84	84
56174	flickr/0/image03700.jpg	137	93	122	122
56175	flickr/0/image03703.jpg	148	152	103	103
56176	flickr/0/image03704.jpg	138	81	71	71
56177	flickr/0/image03705.jpg	152	137	99	99
56178	flickr/0/image03707.jpg	167	142	127	127
56179	flickr/0/image03708.jpg	263	197	66	66
56180	flickr/0/image03709.jpg	254	157	118	118
56181	flickr/0/image03711.jpg	106	58	54	54
56182	flickr/0/image03712.jpg	138	101	80	80
56183	flickr/0/image03714.jpg	308	203	116	116
56184	flickr/0/image03715.jpg	206	354	103	103
56185	flickr/0/image03716.jpg	151	129	148	148
56186	flickr/0/image03717.jpg	92	128	136	136
56187	flickr/0/image03718.jpg	159	101	107	107
56188	flickr/0/image03720.jpg	148	112	84	84
56189	flickr/0/image03722.jpg	185	117	125	125
56190	flickr/0/image03724.jpg	150	159	106	106
56191	flickr/0/image03726.jpg	245	64	93	93
56192	flickr/0/image03727.jpg	185	213	67	67
56193	flickr/0/image03730.jpg	123	91	136	136
56195	flickr/0/image03732.jpg	237	213	64	64
56196	flickr/0/image03733.jpg	372	69	67	67
56197	flickr/0/image03736.jpg	385	58	84	84
56198	flickr/0/image03738.jpg	149	75	85	85
56199	flickr/0/image03739.jpg	199	145	131	131
56200	flickr/0/image03740.jpg	185	236	109	109
56201	flickr/0/image03742.jpg	193	264	124	124
56202	flickr/0/image03744.jpg	220	206	113	113
56203	flickr/0/image03745.jpg	361	82	104	104
56204	flickr/0/image03746.jpg	200	182	119	119
56205	flickr/0/image03747.jpg	185	150	83	83
56206	flickr/0/image03748.jpg	223	163	95	95
56207	flickr/0/image03749.jpg	174	125	94	94
56208	flickr/0/image03750.jpg	157	219	118	118
56209	flickr/0/image03751.jpg	93	109	148	148
56210	flickr/0/image03752.jpg	188	116	93	93
56211	flickr/0/image03753.jpg	138	156	101	101
56212	flickr/0/image03754.jpg	79	89	131	131
56213	flickr/0/image03756.jpg	334	68	74	74
56214	flickr/0/image03757.jpg	146	131	103	103
56215	flickr/0/image03758.jpg	125	120	102	102
56216	flickr/0/image03761.jpg	164	105	111	111
56217	flickr/0/image03764.jpg	114	110	150	150
56218	flickr/0/image03765.jpg	156	144	99	99
56219	flickr/0/image03766.jpg	296	82	100	100
56220	flickr/0/image03767.jpg	379	73	64	64
56221	flickr/0/image03768.jpg	134	189	80	80
56222	flickr/0/image03772.jpg	112	180	124	124
56223	flickr/0/image03773.jpg	141	120	105	105
56224	flickr/0/image03774.jpg	349	69	88	88
56225	flickr/0/image03776.jpg	152	179	101	101
56226	flickr/0/image03777.jpg	355	78	70	70
56227	flickr/0/image03778.jpg	373	71	123	123
56228	flickr/0/image03779.jpg	122	129	90	90
56229	flickr/0/image03780.jpg	279	89	86	86
56230	flickr/0/image03781.jpg	126	83	116	116
56231	flickr/0/image03783.jpg	709	311	461	461
56232	flickr/0/image03784.jpg	519	322	864	864
56233	flickr/0/image03785.jpg	1283	421	678	678
56234	flickr/0/image03788.jpg	1952	465	1306	1306
56235	flickr/0/image03790.jpg	214	276	123	123
56236	flickr/0/image03791.jpg	219	295	139	139
56237	flickr/0/image03792.jpg	169	263	121	121
56238	flickr/0/image03793.jpg	323	380	81	81
56239	flickr/0/image03794.jpg	296	263	106	106
56240	flickr/0/image03796.jpg	479	108	102	102
56241	flickr/0/image03797.jpg	290	160	136	136
56242	flickr/0/image03798.jpg	301	154	77	77
56243	flickr/0/image03799.jpg	244	182	156	156
56244	flickr/0/image03800.jpg	267	230	149	149
56245	flickr/0/image03802.jpg	241	155	130	130
56246	flickr/0/image03804.jpg	267	217	162	162
56247	flickr/0/image03805.jpg	277	213	132	132
56248	flickr/0/image03806.jpg	538	184	298	298
56250	flickr/0/image03808.jpg	275	359	110	110
56251	flickr/0/image03809.jpg	221	165	141	141
56252	flickr/0/image03810.jpg	227	186	159	159
56253	flickr/0/image03811.jpg	233	150	188	188
56254	flickr/0/image03812.jpg	200	132	172	172
56255	flickr/0/image03814.jpg	258	208	146	146
56256	flickr/0/image03816.jpg	335	184	165	165
56257	flickr/0/image03817.jpg	217	162	179	179
56258	flickr/0/image03818.jpg	165	167	269	269
56259	flickr/0/image03821.jpg	214	104	236	236
56260	flickr/0/image03822.jpg	337	124	111	111
56261	flickr/0/image03824.jpg	353	156	238	238
56262	flickr/0/image03826.jpg	267	316	77	77
56263	flickr/0/image03827.jpg	252	278	106	106
56264	flickr/0/image03828.jpg	322	162	122	122
56265	flickr/0/image03829.jpg	121	270	196	196
56266	flickr/0/image03831.jpg	172	202	179	179
56267	flickr/0/image03832.jpg	420	139	168	168
56268	flickr/0/image03833.jpg	234	187	151	151
56269	flickr/0/image03835.jpg	258	304	83	83
56270	flickr/0/image03836.jpg	343	122	136	136
56271	flickr/0/image03842.jpg	184	83	71	71
56272	flickr/0/image03852.jpg	112	160	115	115
56273	flickr/0/image03853.jpg	108	209	96	96
56274	flickr/0/image03866.jpg	1119	775	306	306
56275	flickr/0/image03883.jpg	117	36	279	279
56277	flickr/0/image03890.jpg	166	285	313	313
56278	flickr/0/image03891.jpg	176	241	455	455
56279	flickr/0/image03892.jpg	356	148	508	508
56280	flickr/0/image03893.jpg	354	150	506	506
56281	flickr/0/image03896.jpg	128	97	118	118
56282	flickr/0/image03897.jpg	50	107	258	258
56283	flickr/0/image03907.jpg	210	90	101	101
56286	flickr/0/image03917.jpg	374	653	2245	2245
56287	flickr/0/image03920.jpg	154	56	233	233
56288	flickr/0/image03926.jpg	91	194	576	576
56289	flickr/0/image03932.jpg	320	-12	407	407
56290	flickr/0/image03946.jpg	932	1077	1956	1956
56291	flickr/0/image03958.jpg	999	1058	2268	2268
56292	flickr/0/image03959.jpg	97	165	119	119
56293	flickr/0/image03962.jpg	890	219	863	863
56294	flickr/0/image03963.jpg	526	136	912	912
56295	flickr/0/image03964.jpg	402	269	295	295
56296	flickr/0/image03966.jpg	89	5	168	168
56297	flickr/0/image03967.jpg	116	102	152	152
56298	flickr/0/image03971.jpg	276	72	75	75
56299	flickr/0/image03974.jpg	97	-1	73	73
56300	flickr/0/image03977.jpg	56	33	150	150
56301	flickr/0/image03980.jpg	715	564	690	690
56302	flickr/0/image03980.jpg	1122	993	634	634
56303	flickr/0/image03984.jpg	64	105	276	276
56306	flickr/0/image03992.jpg	207	162	242	242
56307	flickr/0/image03998.jpg	98	97	173	173
56308	flickr/0/image04028.jpg	374	119	270	270
56309	flickr/0/image04062.jpg	2930	3175	1333	1333
56310	flickr/0/image04075.jpg	46	96	255	255
56311	flickr/0/image04084.jpg	628	141	105	105
56312	flickr/0/image04085.jpg	36	102	258	258
56313	flickr/0/image04087.jpg	-42	72	388	388
56314	flickr/0/image04091.jpg	19	57	149	149
56315	flickr/0/image04092.jpg	165	167	131	131
56316	flickr/0/image04102.jpg	133	115	47	47
56317	flickr/0/image04104.jpg	-21	52	354	354
56318	flickr/0/image04120.jpg	17	132	563	563
56319	flickr/0/image04124.jpg	176	54	47	47
56320	flickr/0/image04128.jpg	190	104	114	114
56321	flickr/0/image04130.jpg	79	108	239	239
56322	flickr/0/image04145.jpg	117	51	79	79
56323	flickr/0/image04163.jpg	-174	252	792	792
56325	flickr/0/image04179.jpg	54	87	172	172
56326	flickr/0/image04182.jpg	102	60	52	52
56327	flickr/0/image04184.jpg	347	160	206	206
56328	flickr/0/image04186.jpg	458	15	422	422
56329	flickr/0/image04190.jpg	-26	78	485	485
56330	flickr/0/image04196.jpg	786	131	1063	1063
56331	flickr/0/image04206.jpg	111	75	123	123
56332	flickr/0/image04206.jpg	385	74	126	126
56333	flickr/0/image04210.jpg	97	175	134	134
56334	flickr/0/image04217.jpg	122	94	153	153
56335	flickr/0/image04221.jpg	96	89	38	38
56336	flickr/0/image04224.jpg	130	115	121	121
56337	flickr/0/image04225.jpg	96	173	133	133
56338	flickr/0/image04226.jpg	140	87	72	72
56339	flickr/0/image04230.jpg	146	76	180	180
56340	flickr/0/image04232.jpg	110	60	136	136
56341	flickr/0/image04232.jpg	222	134	124	124
56342	flickr/0/image04238.jpg	576	261	792	792
56343	flickr/0/image04242.jpg	802	1404	731	731
56344	flickr/0/image04242.jpg	1328	566	796	796
56346	flickr/0/image04248.jpg	71	177	194	194
56347	flickr/0/image04250.jpg	1639	479	1663	1663
56348	flickr/0/image04251.jpg	184	265	185	185
56350	flickr/0/image04259.jpg	179	64	159	159
56351	flickr/0/image04262.jpg	70	41	227	227
56352	flickr/0/image04267.jpg	144	213	73	73
56353	flickr/0/image04272.jpg	99	81	94	94
56354	flickr/0/image04273.jpg	105	74	147	147
56355	flickr/0/image04274.jpg	48	186	571	571
56356	flickr/0/image04277.jpg	119	69	91	91
56357	flickr/0/image04278.jpg	89	124	128	128
56358	flickr/0/image04279.jpg	68	70	120	120
56360	flickr/0/image04283.jpg	147	68	138	138
56361	flickr/0/image04289.jpg	134	58	121	121
56362	flickr/0/image04292.jpg	67	73	182	182
56363	flickr/0/image04298.jpg	124	83	133	133
56364	flickr/0/image04301.jpg	139	106	146	146
56365	flickr/0/image04304.jpg	58	93	108	108
56366	flickr/0/image04308.jpg	105	383	1365	1365
56367	flickr/0/image04311.jpg	1019	606	1591	1591
56368	flickr/0/image04312.jpg	247	156	144	144
56369	flickr/0/image04313.jpg	269	193	417	417
56370	flickr/0/image04314.jpg	147	111	356	356
56371	flickr/0/image04325.jpg	62	14	531	531
56372	flickr/0/image04342.jpg	685	853	953	953
56373	flickr/0/image04344.jpg	546	938	1141	1141
56374	flickr/0/image04345.jpg	70	150	300	300
56375	flickr/0/image04358.jpg	146	42	154	154
56376	flickr/0/image04375.jpg	93	114	142	142
56377	flickr/0/image04378.jpg	29	26	209	209
56378	flickr/0/image04379.jpg	660	220	228	228
56379	flickr/0/image04384.jpg	-4	-67	480	480
56380	flickr/0/image04389.jpg	85	74	148	148
56381	flickr/0/image04401.jpg	316	107	192	192
56382	flickr/0/image04407.jpg	359	193	575	575
56383	flickr/0/image04408.jpg	345	176	591	591
56384	flickr/0/image04409.jpg	-32	223	732	732
56385	flickr/0/image04411.jpg	53	92	245	245
56386	flickr/0/image04412.jpg	142	170	196	196
56387	flickr/0/image04415.jpg	33	58	163	163
56388	flickr/0/image04415.jpg	275	35	184	184
56389	flickr/0/image04415.jpg	21	292	189	189
56390	flickr/0/image04415.jpg	290	317	157	157
56391	flickr/0/image04422.jpg	54	185	183	183
56392	flickr/0/image04423.jpg	617	198	341	341
56393	flickr/0/image04426.jpg	-41	92	534	534
56394	flickr/0/image04430.jpg	197	46	179	179
56395	flickr/0/image04439.jpg	109	165	328	328
56396	flickr/0/image04442.jpg	298	399	877	877
56397	flickr/0/image04445.jpg	76	51	454	454
56398	flickr/0/image04469.jpg	299	486	1727	1727
56399	flickr/0/image04475.jpg	208	168	81	81
56400	flickr/0/image04478.jpg	220	169	161	161
56401	flickr/0/image04487.jpg	10	135	314	314
56403	flickr/0/image04500.jpg	24	107	161	161
56404	flickr/0/image04507.jpg	40	181	368	368
56405	flickr/0/image04508.jpg	137	35	53	53
56407	flickr/0/image04510.jpg	41	169	211	211
56408	flickr/0/image04522.jpg	104	163	308	308
56409	flickr/0/image04537.jpg	250	141	92	92
56410	flickr/0/image04538.jpg	105	72	86	86
56411	flickr/0/image04540.jpg	186	164	167	167
56412	flickr/0/image04546.jpg	32	209	306	306
56413	flickr/0/image04549.jpg	96	35	93	93
56414	flickr/0/image04552.jpg	155	279	54	54
56415	flickr/0/image04561.jpg	171	53	190	190
56416	flickr/0/image04564.jpg	1491	965	557	557
56417	flickr/0/image04580.jpg	1004	491	1380	1380
56418	flickr/0/image04593.jpg	503	149	177	177
56419	flickr/0/image04596.jpg	145	288	577	577
56420	flickr/0/image04607.jpg	50	168	201	201
56421	flickr/0/image04618.jpg	65	51	293	293
56422	flickr/0/image04630.jpg	58	60	310	310
56423	flickr/0/image04634.jpg	34	133	195	195
56424	flickr/0/image04637.jpg	-16	97	252	252
56425	flickr/0/image04649.jpg	202	232	486	486
56426	flickr/0/image04650.jpg	72	-5	322	322
56427	flickr/0/image04654.jpg	123	46	93	93
56428	flickr/0/image04657.jpg	299	60	137	137
56429	flickr/0/image04658.jpg	127	31	48	48
56430	flickr/0/image04659.jpg	148	49	72	72
56432	flickr/0/image04665.jpg	153	66	104	104
56433	flickr/0/image04666.jpg	161	47	152	152
56434	flickr/0/image04668.jpg	70	48	194	194
56439	flickr/0/image04683.jpg	175	81	112	112
56440	flickr/0/image04684.jpg	129	107	56	56
56441	flickr/0/image04686.jpg	162	1090	2445	2445
56442	flickr/0/image04692.jpg	168	66	65	65
56443	flickr/0/image04694.jpg	188	193	254	254
56444	flickr/0/image04696.jpg	142	147	267	267
56445	flickr/0/image04698.jpg	258	116	267	267
56446	flickr/0/image04700.jpg	198	186	227	227
56447	flickr/0/image04701.jpg	283	164	344	344
56448	flickr/0/image04702.jpg	147	176	319	319
56449	flickr/0/image04704.jpg	139	82	64	64
56450	flickr/0/image04705.jpg	132	146	48	48
56451	flickr/0/image04706.jpg	166	172	46	46
56452	flickr/0/image04711.jpg	1220	110	2184	2184
56453	flickr/0/image04714.jpg	1404	191	1650	1650
56454	flickr/0/image04715.jpg	784	596	1174	1174
56455	flickr/0/image04716.jpg	881	600	941	941
56456	flickr/0/image04717.jpg	688	472	991	991
56457	flickr/0/image04718.jpg	955	626	1027	1027
56458	flickr/0/image04719.jpg	1455	379	1068	1068
56459	flickr/0/image04720.jpg	1169	1115	1589	1589
56460	flickr/0/image04721.jpg	27	150	1614	1614
56461	flickr/0/image04722.jpg	1114	1019	1613	1613
56462	flickr/0/image04723.jpg	1272	999	1653	1653
56463	flickr/0/image04724.jpg	1394	692	1621	1621
56464	flickr/0/image04725.jpg	1108	823	1602	1602
56465	flickr/0/image04726.jpg	1164	810	1643	1643
56466	flickr/0/image04727.jpg	878	984	1614	1614
56467	flickr/0/image04728.jpg	219	133	1620	1620
56468	flickr/0/image04729.jpg	625	508	1340	1340
56469	flickr/0/image04730.jpg	534	648	1382	1382
56470	flickr/0/image04731.jpg	604	660	1383	1383
56471	flickr/0/image04732.jpg	660	472	1373	1373
56472	flickr/0/image04733.jpg	706	699	1470	1470
56473	flickr/0/image04734.jpg	795	730	1503	1503
56474	flickr/0/image04735.jpg	636	837	1583	1583
56475	flickr/0/image04736.jpg	715	759	1623	1623
56476	flickr/0/image04737.jpg	514	459	805	805
56477	flickr/0/image04738.jpg	1250	498	786	786
56478	flickr/0/image04739.jpg	1156	472	903	903
56479	flickr/0/image04740.jpg	471	422	665	665
56480	flickr/0/image04741.jpg	665	377	666	666
56481	flickr/0/image04742.jpg	775	317	534	534
56482	flickr/0/image04743.jpg	928	437	540	540
56483	flickr/0/image04744.jpg	809	409	528	528
56484	flickr/0/image04745.jpg	457	510	1087	1087
56485	flickr/0/image04746.jpg	488	637	1020	1020
56486	flickr/0/image04747.jpg	439	610	1017	1017
56487	flickr/0/image04748.jpg	474	552	1002	1002
56488	flickr/0/image04749.jpg	498	583	1042	1042
56489	flickr/0/image04762.jpg	27	118	242	242
56490	flickr/0/image04763.jpg	341	58	475	475
56491	flickr/0/image04765.jpg	-48	97	614	614
56492	flickr/0/image04771.jpg	116	88	79	79
56493	flickr/0/image04772.jpg	134	76	81	81
56494	flickr/0/image04774.jpg	101	112	81	81
56495	flickr/0/image04775.jpg	111	79	80	80
56496	flickr/0/image04784.jpg	66	58	41	41
56497	flickr/0/image04791.jpg	154	85	49	49
56498	flickr/0/image04792.jpg	101	80	114	114
56499	flickr/0/image04799.jpg	115	69	73	73
56500	flickr/0/image04801.jpg	129	43	37	37
56501	flickr/0/image04802.jpg	167	114	121	121
56502	flickr/0/image04802.jpg	242	66	141	141
56503	flickr/0/image04809.jpg	157	60	218	218
56505	flickr/0/image04821.jpg	138	82	62	62
56506	flickr/0/image04825.jpg	100	47	165	165
56507	flickr/0/image04826.jpg	121	88	94	94
56508	flickr/0/image04827.jpg	142	87	79	79
56509	flickr/0/image04828.jpg	95	64	77	77
56510	flickr/0/image04828.jpg	146	317	78	78
56511	flickr/0/image04831.jpg	128	142	95	95
56512	flickr/0/image04839.jpg	156	65	59	59
56513	flickr/0/image04840.jpg	133	126	66	66
56515	flickr/0/image04843.jpg	139	117	78	78
56516	flickr/0/image04847.jpg	75	207	145	145
56517	flickr/0/image04851.jpg	147	111	53	53
56519	flickr/0/image04856.jpg	150	160	55	55
56520	flickr/0/image04865.jpg	134	188	46	46
56522	flickr/2/image04871.jpg	338	46	54	54
56523	flickr/0/image04873.jpg	144	153	62	62
56524	flickr/0/image04877.jpg	107	150	139	139
56525	flickr/0/image01138.jpg	208	78	207	207
56526	flickr/0/image04252.jpg	357	83	43	43
56527	flickr/0/image04328.jpg	246	84	76	76
56528	flickr/0/image04707.jpg	226	101	59	59
56529	flickr/0/image04878.jpg	89	149	60	60
56530	flickr/0/image04880.jpg	123	106	57	57
56531	flickr/0/image04883.jpg	154	19	45	45
56532	flickr/0/image04883.jpg	377	56	39	39
56533	flickr/0/image04897.jpg	132	97	40	40
56534	flickr/0/image04898.jpg	134	112	46	46
56535	flickr/0/image04903.jpg	128	109	96	96
56536	flickr/0/image04915.jpg	125	114	49	49
56537	flickr/0/image04918.jpg	104	85	112	112
56538	flickr/0/image04919.jpg	128	127	75	75
56539	flickr/0/image04922.jpg	143	138	80	80
56540	flickr/0/image04923.jpg	144	255	43	43
56542	flickr/0/image04925.jpg	158	137	54	54
56543	flickr/0/image04927.jpg	121	125	113	113
56544	flickr/0/image04930.jpg	121	130	42	42
56546	flickr/0/image04938.jpg	209	217	50	50
56547	flickr/0/image04943.jpg	108	113	149	149
56548	flickr/0/image04944.jpg	157	119	86	86
56549	flickr/0/image04948.jpg	145	97	41	41
56550	flickr/0/image04952.jpg	132	131	71	71
56551	flickr/0/image04955.jpg	328	113	58	58
56552	flickr/0/image04957.jpg	124	116	58	58
56553	flickr/0/image04958.jpg	139	142	94	94
56554	flickr/0/image04962.jpg	127	207	140	140
56555	flickr/0/image04964.jpg	195	108	128	128
56556	flickr/0/image04973.jpg	160	163	38	38
56557	flickr/0/image04979.jpg	24	53	159	159
56558	flickr/0/image04983.jpg	815	409	1899	1899
56559	flickr/0/image04984.jpg	1050	347	1130	1130
56560	flickr/0/image04991.jpg	16	199	552	552
56561	flickr/0/image04992.jpg	1038	1916	846	846
56562	flickr/0/image04996.jpg	1440	602	1451	1451
56563	flickr/0/image05000.jpg	-6	-31	371	371
56564	flickr/0/image05010.jpg	115	128	110	110
56565	flickr/0/image05015.jpg	126	117	116	116
56566	flickr/0/image05025.jpg	114	110	200	200
56567	flickr/0/image05029.jpg	183	418	369	369
56568	flickr/0/image05034.jpg	38	172	331	331
56569	flickr/0/image05041.jpg	170	85	111	111
56570	flickr/0/image05048.jpg	148	158	52	52
56571	flickr/0/image05053.jpg	146	175	254	254
56572	flickr/0/image05058.jpg	356	110	111	111
56573	flickr/0/image05062.jpg	285	37	154	154
56574	flickr/0/image05063.jpg	237	43	142	142
56575	flickr/0/image05066.jpg	278	153	102	102
56576	flickr/0/image05070.jpg	92	101	121	121
56577	flickr/0/image05071.jpg	189	103	99	99
56578	flickr/0/image05074.jpg	136	280	323	323
56579	flickr/0/image05075.jpg	331	312	93	93
56580	flickr/0/image05076.jpg	202	107	132	132
56581	flickr/0/image05077.jpg	238	86	62	62
56582	flickr/0/image05077.jpg	358	35	74	74
56583	flickr/0/image05078.jpg	322	315	352	352
56584	flickr/0/image05079.jpg	115	115	164	164
56585	flickr/0/image05088.jpg	92	165	268	268
56586	flickr/0/image05095.jpg	119	54	432	432
56587	flickr/0/image05098.jpg	73	127	317	317
56588	flickr/0/image05100.jpg	-93	42	478	478
56589	flickr/0/image05104.jpg	103	57	171	171
56590	flickr/0/image05105.jpg	149	149	276	276
56591	flickr/0/image05126.jpg	51	31	252	252
56592	flickr/0/image05127.jpg	38	84	275	275
56593	flickr/0/image05128.jpg	97	94	138	138
56594	flickr/0/image05129.jpg	253	58	90	90
56595	flickr/0/image05131.jpg	94	137	199	199
56596	flickr/0/image05132.jpg	131	75	85	85
56597	flickr/0/image05133.jpg	177	41	116	116
56598	flickr/0/image05134.jpg	252	58	87	87
56599	flickr/0/image05136.jpg	103	135	175	175
56600	flickr/0/image05137.jpg	38	84	198	198
56601	flickr/0/image05138.jpg	69	141	178	178
56602	flickr/0/image05162.jpg	163	51	186	186
56603	flickr/0/image05173.jpg	97	634	887	887
56604	flickr/0/image05175.jpg	126	101	173	173
56605	flickr/0/image05176.jpg	793	751	735	735
56606	flickr/0/image05180.jpg	445	460	1170	1170
56607	flickr/0/image05181.jpg	142	-8	746	746
56608	flickr/0/image05184.jpg	273	176	261	261
56609	flickr/0/image05185.jpg	387	261	218	218
56610	flickr/0/image05185.jpg	1127	231	219	219
56611	flickr/0/image05185.jpg	365	1285	186	186
56613	flickr/0/image05197.jpg	360	142	122	122
56615	flickr/0/image05202.jpg	41	464	826	826
56616	flickr/0/image05203.jpg	426	54	864	864
56617	flickr/0/image05204.jpg	102	107	206	206
56618	flickr/0/image05206.jpg	468	356	321	321
56619	flickr/0/image05213.jpg	229	94	152	152
56620	flickr/0/image05214.jpg	231	94	150	150
56621	flickr/0/image05218.jpg	178	39	191	191
56622	flickr/0/image05220.jpg	319	765	2137	2137
56623	flickr/0/image05221.jpg	331	762	2136	2136
56624	flickr/0/image05222.jpg	179	60	86	86
56625	flickr/0/image05240.jpg	137	104	167	167
56626	flickr/0/image05241.jpg	100	135	215	215
56627	flickr/0/image05242.jpg	200	70	187	187
56628	flickr/0/image05243.jpg	71	76	171	171
56629	flickr/0/image05248.jpg	44	4	126	126
56631	flickr/0/image05251.jpg	88	52	128	128
56632	flickr/0/image05252.jpg	205	14	71	71
56633	flickr/0/image05254.jpg	101	52	236	236
56634	flickr/0/image05258.jpg	169	282	265	265
56635	flickr/0/image05260.jpg	5	251	1119	1119
56636	flickr/0/image05261.jpg	330	253	308	308
56637	flickr/0/image05262.jpg	119	103	262	262
56638	flickr/0/image05266.jpg	346	103	714	714
56639	flickr/0/image05267.jpg	58	176	446	446
56640	flickr/0/image05268.jpg	83	788	721	721
56641	flickr/0/image05269.jpg	2039	441	1087	1087
56642	flickr/0/image05270.jpg	195	410	91	91
